0.0027075938414782286,0.002180051291361451,0.010133754462003708
0.0038923360407352448,0.003346626181155443,0.012128891423344612
0.0033010574989020824,0.002995668910443783,0.011985793709754944
0.0031492123380303383,0.0024416942615062,0.010319171473383904
0.003612879430875182,0.0032417220063507557,0.011922558769583702
0.0036907275207340717,0.003086796496063471,0.011888036504387856
0.003440478118136525,0.002718500327318907,0.011267404071986675
0.006218393798917532,0.0035142202395945787,0.012254401110112667
0.002878582337871194,0.003152251010760665,0.014174052514135838
0.005117679014801979,0.009473628364503384,0.023885440081357956
0.02321372739970684,0.006805451586842537,0.02473977394402027
-0.016157565638422966,0.09932354837656021,0.01723787933588028,NULL
-0.01516672596335411,0.09937762469053268,0.017998171970248222,NULL
-0.014847219921648502,0.09303019940853119,0.01659746654331684,NULL
-0.00952119380235672,0.09639444947242737,0.016486287117004395,NULL
-0.005812342744320631,0.10395624488592148,0.016425147652626038,NULL
-0.006388068199157715,0.10443245619535446,0.015738049522042274,NULL
-0.00431206775829196,0.1179998517036438,0.01796155609190464,NULL
-0.0021738107316195965,0.11859316378831863,0.01700575463473797,NULL
-0.0017712978878989816,0.11444609612226486,0.018799761310219765,NULL
-0.0010195173090323806,0.1236063614487648,0.014969570562243462,NULL
-0.00045319393393583596,0.13265837728977203,0.017061324790120125,NULL
