257,150,-0.0011567989131435752,-0.0021045736502856016,0.2895907461643219
257,150,0.00037611130392178893,-0.008177509531378746,0.28989848494529724
257,150,0.0004133456386625767,-0.003791666589677334,0.2904798090457916
257,150,0.0011570699280127883,-0.004530086647719145,0.290139377117157
257,150,0.0022914097644388676,-0.009266728535294533,0.2904312014579773
257,150,0.0025165898259729147,-0.005729321856051683,0.29037612676620483
252,137,0.008729356341063976,-0.01342063769698143,0.28902509808540344
253,137,0.009245151653885841,-0.013287704437971115,0.2891841232776642
252,137,0.008017346262931824,-0.006320612039417028,0.289574533700943
252,137,0.008445743471384048,-0.004814876243472099,0.28985533118247986
257,138,0.006634673103690147,0.014043082483112812,0.29027020931243896
258,138,0.005703385453671217,0.02000606246292591,0.2904976010322571
258,138,0.005781190004199743,0.017636973410844803,0.29061010479927063
259,138,0.004259815439581871,0.024063678458333015,0.29079172015190125
259,139,0.002863201778382063,0.027598029002547264,0.2907443642616272
259,139,0.00292662694118917,0.02477048896253109,0.29098156094551086
260,139,0.0013155128108337522,0.031157763674855232,0.2909943163394928
260,138,0.00016815928393043578,0.033349115401506424,0.29083120822906494
260,138,0.00031954763107933104,0.030396664515137672,0.29107987880706787
261,138,-0.0014918624656274915,0.03662100434303284,0.2907865643501282
261,139,-0.0016241553239524364,0.03354835510253906,0.29035255312919617
263,139,-0.007760379929095507,0.042680397629737854,0.2901356518268585
263,139,-0.010377254337072372,0.04882442206144333,0.28995615243911743
263,138,-0.01094845961779356,0.045879874378442764,0.29078349471092224
264,137,-0.014718811959028244,0.05335443466901779,0.29130688309669495
265,138,-0.017091160640120506,0.05568518117070198,0.29120033979415894
265,139,-0.019568955525755882,0.05822621285915375,0.2911315858364105
265,137,-0.021459456533193588,0.06013023853302002,0.29133787751197815
266,137,-0.02179255522787571,0.05406607687473297,0.29198163747787476
266,136,-0.02323400042951107,0.053967490792274475,0.29156550765037537
267,136,-0.02431771159172058,0.05509583652019501,0.2909332513809204
274,123,-0.08454196155071259,0.10455451905727386,0.29277271032333374
274,122,-0.08406350761651993,0.10539597272872925,0.2963305711746216
275,122,-0.08558636158704758,0.10833175480365753,0.29789653420448303
276,121,-0.08644244819879532,0.10528093576431274,0.29815518856048584
276,121,-0.08987026661634445,0.11235059052705765,0.29873526096343994
277,120,-0.09142046421766281,0.10890284180641174,0.2979899048805237
277,120,-0.0954916849732399,0.11545677483081818,0.2968285381793976
277,119,-0.096993587911129,0.11190425604581833,0.29663100838661194
279,119,-0.10069739818572998,0.11761076003313065,0.2957177758216858
278,118,-0.10412068665027618,0.1188591793179512,0.29537636041641235
279,118,-0.10729295015335083,0.12049676477909088,0.2954149842262268
280,117,-0.10972282290458679,0.11653368175029755,0.294680118560791
280,117,-0.11464778333902359,0.12265093624591827,0.2943090498447418
280,117,-0.1169079840183258,0.11892212927341461,0.2950703501701355
281,116,-0.12187043577432632,0.12539054453372955,0.2941938638687134
281,117,-0.12679286301136017,0.12732918560504913,0.2940743863582611
